Unnamed: 0,year,state,county_fips,county_name,democrat_votes,republican_votes,total_votes,population,year range,Data File Year,County Name,County Code,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,0-50K,50K-100K,100K and above,Male: 18-24,Male: 25-49,Male: 50-64,Male: 65 and above,Female: 18-24,Female: 25-49,Female: 50-64,Female: 65 and above,Male: Some early,Male: High school,Male: Some college or Associate's degree,Male: Bachelor's degree,Male: Master's degree or higher,Female: Some early,Female: High school,Female: Some college or Associate's degree,Female: Bachelor's degree,Female: Master's degree or higher,White alone_log,Black or African American alone_log,American Indian and Alaska Native alone_log,Asian alone_log,Native Hawaiian and Other Pacific Islander alone_log,0-50K_log,50K-100K_log,100K and above_log,Male: 18-24_log,Male: 25-49_log,Male: 50-64_log,Male: 65 and above_log,Female: 18-24_log,Female: 25-49_log,Female: 50-64_log,Female: 65 and above_log,Male: Some early_log,Male: High school_log,Male: Some college or Associate's degree_log,Male: Bachelor's degree_log,Male: Master's degree or higher_log,Female: Some early_log,Female: High school_log,Female: Some college or Associate's degree_log,Female: Bachelor's degree_log,Female: Master's degree or higher_log
102,2000,VIRGINIA,51580,COVINGTON,1168,966,2134,6303.0,2006-2010,2006-2010,Accomack County,1.0,394.0,84.0,32.0,44.0,127.0,1702.0,666.0,532.0,578.0,655.0,545.0,658.0,364.0,691.0,542.0,771.0,440.0,911.0,531.0,224.0,326.0,318.0,928.0,614.0,254.0,302.0,5.976350909297934,4.430816798843313,3.4657359027997265,3.784189633918261,4.844187086458591,7.43955930913332,6.501289670540389,6.2766434893416445,6.359573868672378,6.484635235635252,6.300785794663244,6.489204931325317,5.8971538676367405,6.53813982376767,6.295266001439646,6.647688373563329,6.0867747269123065,6.814542897259958,6.274762021241939,5.41164605185504,5.786897381366708,5.762051382780177,6.833031732786201,6.419994928147142,5.537334267018537,5.71042701737487
103,2000,VIRGINIA,51590,DANVILLE,8221,9427,17648,48411.0,2006-2010,2006-2010,Accomack County,1.0,394.0,84.0,32.0,44.0,127.0,1702.0,666.0,532.0,578.0,655.0,545.0,658.0,364.0,691.0,542.0,771.0,440.0,911.0,531.0,224.0,326.0,318.0,928.0,614.0,254.0,302.0,5.976350909297934,4.430816798843313,3.4657359027997265,3.784189633918261,4.844187086458591,7.43955930913332,6.501289670540389,6.2766434893416445,6.359573868672378,6.484635235635252,6.300785794663244,6.489204931325317,5.8971538676367405,6.53813982376767,6.295266001439646,6.647688373563329,6.0867747269123065,6.814542897259958,6.274762021241939,5.41164605185504,5.786897381366708,5.762051382780177,6.833031732786201,6.419994928147142,5.537334267018537,5.71042701737487
104,2000,VIRGINIA,51595,EMPORIA,1116,938,2054,5665.0,2006-2010,2006-2010,Accomack County,1.0,394.0,84.0,32.0,44.0,127.0,1702.0,666.0,532.0,578.0,655.0,545.0,658.0,364.0,691.0,542.0,771.0,440.0,911.0,531.0,224.0,326.0,318.0,928.0,614.0,254.0,302.0,5.976350909297934,4.430816798843313,3.4657359027997265,3.784189633918261,4.844187086458591,7.43955930913332,6.501289670540389,6.2766434893416445,6.359573868672378,6.484635235635252,6.300785794663244,6.489204931325317,5.8971538676367405,6.53813982376767,6.295266001439646,6.647688373563329,6.0867747269123065,6.814542897259958,6.274762021241939,5.41164605185504,5.786897381366708,5.762051382780177,6.833031732786201,6.419994928147142,5.537334267018537,5.71042701737487
106,2000,VIRGINIA,51610,FALLS CHURCH,3109,2131,5240,10377.0,2006-2010,2006-2010,Accomack County,1.0,394.0,84.0,32.0,44.0,127.0,1702.0,666.0,532.0,578.0,655.0,545.0,658.0,364.0,691.0,542.0,771.0,440.0,911.0,531.0,224.0,326.0,318.0,928.0,614.0,254.0,302.0,5.976350909297934,4.430816798843313,3.4657359027997265,3.784189633918261,4.844187086458591,7.43955930913332,6.501289670540389,6.2766434893416445,6.359573868672378,6.484635235635252,6.300785794663244,6.489204931325317,5.8971538676367405,6.53813982376767,6.295266001439646,6.647688373563329,6.0867747269123065,6.814542897259958,6.274762021241939,5.41164605185504,5.786897381366708,5.762051382780177,6.833031732786201,6.419994928147142,5.537334267018537,5.71042701737487
108,2000,VIRGINIA,51630,FREDERICKSBURG,3360,2935,6295,19279.0,2006-2010,2006-2010,Accomack County,1.0,394.0,84.0,32.0,44.0,127.0,1702.0,666.0,532.0,578.0,655.0,545.0,658.0,364.0,691.0,542.0,771.0,440.0,911.0,531.0,224.0,326.0,318.0,928.0,614.0,254.0,302.0,5.976350909297934,4.430816798843313,3.4657359027997265,3.784189633918261,4.844187086458591,7.43955930913332,6.501289670540389,6.2766434893416445,6.359573868672378,6.484635235635252,6.300785794663244,6.489204931325317,5.8971538676367405,6.53813982376767,6.295266001439646,6.647688373563329,6.0867747269123065,6.814542897259958,6.274762021241939,5.41164605185504,5.786897381366708,5.762051382780177,6.833031732786201,6.419994928147142,5.537334267018537,5.71042701737487
109,2000,VIRGINIA,51640,GALAX,996,1160,2156,6837.0,2006-2010,2006-2010,Accomack County,1.0,394.0,84.0,32.0,44.0,127.0,1702.0,666.0,532.0,578.0,655.0,545.0,658.0,364.0,691.0,542.0,771.0,440.0,911.0,531.0,224.0,326.0,318.0,928.0,614.0,254.0,302.0,5.976350909297934,4.430816798843313,3.4657359027997265,3.784189633918261,4.844187086458591,7.43955930913332,6.501289670540389,6.2766434893416445,6.359573868672378,6.484635235635252,6.300785794663244,6.489204931325317,5.8971538676367405,6.53813982376767,6.295266001439646,6.647688373563329,6.0867747269123065,6.814542897259958,6.274762021241939,5.41164605185504,5.786897381366708,5.762051382780177,6.833031732786201,6.419994928147142,5.537334267018537,5.71042701737487
110,2000,VIRGINIA,51650,HAMPTON,27490,19561,47051,146437.0,2006-2010,2006-2010,Accomack County,1.0,394.0,84.0,32.0,44.0,127.0,1702.0,666.0,532.0,578.0,655.0,545.0,658.0,364.0,691.0,542.0,771.0,440.0,911.0,531.0,224.0,326.0,318.0,928.0,614.0,254.0,302.0,5.976350909297934,4.430816798843313,3.4657359027997265,3.784189633918261,4.844187086458591,7.43955930913332,6.501289670540389,6.2766434893416445,6.359573868672378,6.484635235635252,6.300785794663244,6.489204931325317,5.8971538676367405,6.53813982376767,6.295266001439646,6.647688373563329,6.0867747269123065,6.814542897259958,6.274762021241939,5.41164605185504,5.786897381366708,5.762051382780177,6.833031732786201,6.419994928147142,5.537334267018537,5.71042701737487
111,2000,VIRGINIA,51660,HARRISONBURG,3482,5741,9223,40468.0,2006-2010,2006-2010,Accomack County,1.0,394.0,84.0,32.0,44.0,127.0,1702.0,666.0,532.0,578.0,655.0,545.0,658.0,364.0,691.0,542.0,771.0,440.0,911.0,531.0,224.0,326.0,318.0,928.0,614.0,254.0,302.0,5.976350909297934,4.430816798843313,3.4657359027997265,3.784189633918261,4.844187086458591,7.43955930913332,6.501289670540389,6.2766434893416445,6.359573868672378,6.484635235635252,6.300785794663244,6.489204931325317,5.8971538676367405,6.53813982376767,6.295266001439646,6.647688373563329,6.0867747269123065,6.814542897259958,6.274762021241939,5.41164605185504,5.786897381366708,5.762051382780177,6.833031732786201,6.419994928147142,5.537334267018537,5.71042701737487
112,2000,VIRGINIA,51670,HOPEWELL,3024,3749,6773,22354.0,2006-2010,2006-2010,Accomack County,1.0,394.0,84.0,32.0,44.0,127.0,1702.0,666.0,532.0,578.0,655.0,545.0,658.0,364.0,691.0,542.0,771.0,440.0,911.0,531.0,224.0,326.0,318.0,928.0,614.0,254.0,302.0,5.976350909297934,4.430816798843313,3.4657359027997265,3.784189633918261,4.844187086458591,7.43955930913332,6.501289670540389,6.2766434893416445,6.359573868672378,6.484635235635252,6.300785794663244,6.489204931325317,5.8971538676367405,6.53813982376767,6.295266001439646,6.647688373563329,6.0867747269123065,6.814542897259958,6.274762021241939,5.41164605185504,5.786897381366708,5.762051382780177,6.833031732786201,6.419994928147142,5.537334267018537,5.71042701737487
113,2000,VIRGINIA,51678,LEXINGTON,1048,957,2005,6867.0,2006-2010,2006-2010,Accomack County,1.0,394.0,84.0,32.0,44.0,127.0,1702.0,666.0,532.0,578.0,655.0,545.0,658.0,364.0,691.0,542.0,771.0,440.0,911.0,531.0,224.0,326.0,318.0,928.0,614.0,254.0,302.0,5.976350909297934,4.430816798843313,3.4657359027997265,3.784189633918261,4.844187086458591,7.43955930913332,6.501289670540389,6.2766434893416445,6.359573868672378,6.484635235635252,6.300785794663244,6.489204931325317,5.8971538676367405,6.53813982376767,6.295266001439646,6.647688373563329,6.0867747269123065,6.814542897259958,6.274762021241939,5.41164605185504,5.786897381366708,5.762051382780177,6.833031732786201,6.419994928147142,5.537334267018537,5.71042701737487
114,2000,VIRGINIA,51680,LYNCHBURG,10374,12518,22892,65269.0,2006-2010,2006-2010,Accomack County,1.0,394.0,84.0,32.0,44.0,127.0,1702.0,666.0,532.0,578.0,655.0,545.0,658.0,364.0,691.0,542.0,771.0,440.0,911.0,531.0,224.0,326.0,318.0,928.0,614.0,254.0,302.0,5.976350909297934,4.430816798843313,3.4657359027997265,3.784189633918261,4.844187086458591,7.43955930913332,6.501289670540389,6.2766434893416445,6.359573868672378,6.484635235635252,6.300785794663244,6.489204931325317,5.8971538676367405,6.53813982376767,6.295266001439646,6.647688373563329,6.0867747269123065,6.814542897259958,6.274762021241939,5.41164605185504,5.786897381366708,5.762051382780177,6.833031732786201,6.419994928147142,5.537334267018537,5.71042701737487
115,2000,VIRGINIA,51683,MANASSAS,5262,6752,12014,35135.0,2006-2010,2006-2010,Accomack County,1.0,394.0,84.0,32.0,44.0,127.0,1702.0,666.0,532.0,578.0,655.0,545.0,658.0,364.0,691.0,542.0,771.0,440.0,911.0,531.0,224.0,326.0,318.0,928.0,614.0,254.0,302.0,5.976350909297934,4.430816798843313,3.4657359027997265,3.784189633918261,4.844187086458591,7.43955930913332,6.501289670540389,6.2766434893416445,6.359573868672378,6.484635235635252,6.300785794663244,6.489204931325317,5.8971538676367405,6.53813982376767,6.295266001439646,6.647688373563329,6.0867747269123065,6.814542897259958,6.274762021241939,5.41164605185504,5.786897381366708,5.762051382780177,6.833031732786201,6.419994928147142,5.537334267018537,5.71042701737487
116,2000,VIRGINIA,51685,MANASSAS PARK,1048,1460,2508,10290.0,2006-2010,2006-2010,Accomack County,1.0,394.0,84.0,32.0,44.0,127.0,1702.0,666.0,532.0,578.0,655.0,545.0,658.0,364.0,691.0,542.0,771.0,440.0,911.0,531.0,224.0,326.0,318.0,928.0,614.0,254.0,302.0,5.976350909297934,4.430816798843313,3.4657359027997265,3.784189633918261,4.844187086458591,7.43955930913332,6.501289670540389,6.2766434893416445,6.359573868672378,6.484635235635252,6.300785794663244,6.489204931325317,5.8971538676367405,6.53813982376767,6.295266001439646,6.647688373563329,6.0867747269123065,6.814542897259958,6.274762021241939,5.41164605185504,5.786897381366708,5.762051382780177,6.833031732786201,6.419994928147142,5.537334267018537,5.71042701737487
117,2000,VIRGINIA,51690,MARTINSVILLE,3048,2560,5608,15416.0,2006-2010,2006-2010,Accomack County,1.0,394.0,84.0,32.0,44.0,127.0,1702.0,666.0,532.0,578.0,655.0,545.0,658.0,364.0,691.0,542.0,771.0,440.0,911.0,531.0,224.0,326.0,318.0,928.0,614.0,254.0,302.0,5.976350909297934,4.430816798843313,3.4657359027997265,3.784189633918261,4.844187086458591,7.43955930913332,6.501289670540389,6.2766434893416445,6.359573868672378,6.484635235635252,6.300785794663244,6.489204931325317,5.8971538676367405,6.53813982376767,6.295266001439646,6.647688373563329,6.0867747269123065,6.814542897259958,6.274762021241939,5.41164605185504,5.786897381366708,5.762051382780177,6.833031732786201,6.419994928147142,5.537334267018537,5.71042701737487
118,2000,VIRGINIA,51700,NEWPORT NEWS,29779,27006,56785,180150.0,2006-2010,2006-2010,Accomack County,1.0,394.0,84.0,32.0,44.0,127.0,1702.0,666.0,532.0,578.0,655.0,545.0,658.0,364.0,691.0,542.0,771.0,440.0,911.0,531.0,224.0,326.0,318.0,928.0,614.0,254.0,302.0,5.976350909297934,4.430816798843313,3.4657359027997265,3.784189633918261,4.844187086458591,7.43955930913332,6.501289670540389,6.2766434893416445,6.359573868672378,6.484635235635252,6.300785794663244,6.489204931325317,5.8971538676367405,6.53813982376767,6.295266001439646,6.647688373563329,6.0867747269123065,6.814542897259958,6.274762021241939,5.41164605185504,5.786897381366708,5.762051382780177,6.833031732786201,6.419994928147142,5.537334267018537,5.71042701737487
119,2000,VIRGINIA,51710,NORFOLK,38221,21920,60141,234403.0,2006-2010,2006-2010,Accomack County,1.0,394.0,84.0,32.0,44.0,127.0,1702.0,666.0,532.0,578.0,655.0,545.0,658.0,364.0,691.0,542.0,771.0,440.0,911.0,531.0,224.0,326.0,318.0,928.0,614.0,254.0,302.0,5.976350909297934,4.430816798843313,3.4657359027997265,3.784189633918261,4.844187086458591,7.43955930913332,6.501289670540389,6.2766434893416445,6.359573868672378,6.484635235635252,6.300785794663244,6.489204931325317,5.8971538676367405,6.53813982376767,6.295266001439646,6.647688373563329,6.0867747269123065,6.814542897259958,6.274762021241939,5.41164605185504,5.786897381366708,5.762051382780177,6.833031732786201,6.419994928147142,5.537334267018537,5.71042701737487
120,2000,VIRGINIA,51720,NORTON,867,639,1506,3904.0,2006-2010,2006-2010,Accomack County,1.0,394.0,84.0,32.0,44.0,127.0,1702.0,666.0,532.0,578.0,655.0,545.0,658.0,364.0,691.0,542.0,771.0,440.0,911.0,531.0,224.0,326.0,318.0,928.0,614.0,254.0,302.0,5.976350909297934,4.430816798843313,3.4657359027997265,3.784189633918261,4.844187086458591,7.43955930913332,6.501289670540389,6.2766434893416445,6.359573868672378,6.484635235635252,6.300785794663244,6.489204931325317,5.8971538676367405,6.53813982376767,6.295266001439646,6.647688373563329,6.0867747269123065,6.814542897259958,6.274762021241939,5.41164605185504,5.786897381366708,5.762051382780177,6.833031732786201,6.419994928147142,5.537334267018537,5.71042701737487
121,2000,VIRGINIA,51730,PETERSBURG,8751,2109,10860,33740.0,2006-2010,2006-2010,Accomack County,1.0,394.0,84.0,32.0,44.0,127.0,1702.0,666.0,532.0,578.0,655.0,545.0,658.0,364.0,691.0,542.0,771.0,440.0,911.0,531.0,224.0,326.0,318.0,928.0,614.0,254.0,302.0,5.976350909297934,4.430816798843313,3.4657359027997265,3.784189633918261,4.844187086458591,7.43955930913332,6.501289670540389,6.2766434893416445,6.359573868672378,6.484635235635252,6.300785794663244,6.489204931325317,5.8971538676367405,6.53813982376767,6.295266001439646,6.647688373563329,6.0867747269123065,6.814542897259958,6.274762021241939,5.41164605185504,5.786897381366708,5.762051382780177,6.833031732786201,6.419994928147142,5.537334267018537,5.71042701737487
122,2000,VIRGINIA,51735,POQUOSON,1448,4271,5719,11566.0,2006-2010,2006-2010,Accomack County,1.0,394.0,84.0,32.0,44.0,127.0,1702.0,666.0,532.0,578.0,655.0,545.0,658.0,364.0,691.0,542.0,771.0,440.0,911.0,531.0,224.0,326.0,318.0,928.0,614.0,254.0,302.0,5.976350909297934,4.430816798843313,3.4657359027997265,3.784189633918261,4.844187086458591,7.43955930913332,6.501289670540389,6.2766434893416445,6.359573868672378,6.484635235635252,6.300785794663244,6.489204931325317,5.8971538676367405,6.53813982376767,6.295266001439646,6.647688373563329,6.0867747269123065,6.814542897259958,6.274762021241939,5.41164605185504,5.786897381366708,5.762051382780177,6.833031732786201,6.419994928147142,5.537334267018537,5.71042701737487
123,2000,VIRGINIA,51740,PORTSMOUTH,22286,12628,34914,100565.0,2006-2010,2006-2010,Accomack County,1.0,394.0,84.0,32.0,44.0,127.0,1702.0,666.0,532.0,578.0,655.0,545.0,658.0,364.0,691.0,542.0,771.0,440.0,911.0,531.0,224.0,326.0,318.0,928.0,614.0,254.0,302.0,5.976350909297934,4.430816798843313,3.4657359027997265,3.784189633918261,4.844187086458591,7.43955930913332,6.501289670540389,6.2766434893416445,6.359573868672378,6.484635235635252,6.300785794663244,6.489204931325317,5.8971538676367405,6.53813982376767,6.295266001439646,6.647688373563329,6.0867747269123065,6.814542897259958,6.274762021241939,5.41164605185504,5.786897381366708,5.762051382780177,6.833031732786201,6.419994928147142,5.537334267018537,5.71042701737487
124,2000,VIRGINIA,51750,RADFORD,2063,2190,4253,15859.0,2006-2010,2006-2010,Accomack County,1.0,394.0,84.0,32.0,44.0,127.0,1702.0,666.0,532.0,578.0,655.0,545.0,658.0,364.0,691.0,542.0,771.0,440.0,911.0,531.0,224.0,326.0,318.0,928.0,614.0,254.0,302.0,5.976350909297934,4.430816798843313,3.4657359027997265,3.784189633918261,4.844187086458591,7.43955930913332,6.501289670540389,6.2766434893416445,6.359573868672378,6.484635235635252,6.300785794663244,6.489204931325317,5.8971538676367405,6.53813982376767,6.295266001439646,6.647688373563329,6.0867747269123065,6.814542897259958,6.274762021241939,5.41164605185504,5.786897381366708,5.762051382780177,6.833031732786201,6.419994928147142,5.537334267018537,5.71042701737487
127,2000,VIRGINIA,51775,SALEM,4348,6188,10536,24747.0,2006-2010,2006-2010,Accomack County,1.0,394.0,84.0,32.0,44.0,127.0,1702.0,666.0,532.0,578.0,655.0,545.0,658.0,364.0,691.0,542.0,771.0,440.0,911.0,531.0,224.0,326.0,318.0,928.0,614.0,254.0,302.0,5.976350909297934,4.430816798843313,3.4657359027997265,3.784189633918261,4.844187086458591,7.43955930913332,6.501289670540389,6.2766434893416445,6.359573868672378,6.484635235635252,6.300785794663244,6.489204931325317,5.8971538676367405,6.53813982376767,6.295266001439646,6.647688373563329,6.0867747269123065,6.814542897259958,6.274762021241939,5.41164605185504,5.786897381366708,5.762051382780177,6.833031732786201,6.419994928147142,5.537334267018537,5.71042701737487
128,2000,VIRGINIA,51790,STAUNTON,3324,4878,8202,23853.0,2006-2010,2006-2010,Accomack County,1.0,394.0,84.0,32.0,44.0,127.0,1702.0,666.0,532.0,578.0,655.0,545.0,658.0,364.0,691.0,542.0,771.0,440.0,911.0,531.0,224.0,326.0,318.0,928.0,614.0,254.0,302.0,5.976350909297934,4.430816798843313,3.4657359027997265,3.784189633918261,4.844187086458591,7.43955930913332,6.501289670540389,6.2766434893416445,6.359573868672378,6.484635235635252,6.300785794663244,6.489204931325317,5.8971538676367405,6.53813982376767,6.295266001439646,6.647688373563329,6.0867747269123065,6.814542897259958,6.274762021241939,5.41164605185504,5.786897381366708,5.762051382780177,6.833031732786201,6.419994928147142,5.537334267018537,5.71042701737487
129,2000,VIRGINIA,51800,SUFFOLK,12471,11836,24307,63677.0,2006-2010,2006-2010,Accomack County,1.0,394.0,84.0,32.0,44.0,127.0,1702.0,666.0,532.0,578.0,655.0,545.0,658.0,364.0,691.0,542.0,771.0,440.0,911.0,531.0,224.0,326.0,318.0,928.0,614.0,254.0,302.0,5.976350909297934,4.430816798843313,3.4657359027997265,3.784189633918261,4.844187086458591,7.43955930913332,6.501289670540389,6.2766434893416445,6.359573868672378,6.484635235635252,6.300785794663244,6.489204931325317,5.8971538676367405,6.53813982376767,6.295266001439646,6.647688373563329,6.0867747269123065,6.814542897259958,6.274762021241939,5.41164605185504,5.786897381366708,5.762051382780177,6.833031732786201,6.419994928147142,5.537334267018537,5.71042701737487
130,2000,VIRGINIA,51810,VIRGINIA BEACH,62268,83674,145942,425257.0,2006-2010,2006-2010,Accomack County,1.0,394.0,84.0,32.0,44.0,127.0,1702.0,666.0,532.0,578.0,655.0,545.0,658.0,364.0,691.0,542.0,771.0,440.0,911.0,531.0,224.0,326.0,318.0,928.0,614.0,254.0,302.0,5.976350909297934,4.430816798843313,3.4657359027997265,3.784189633918261,4.844187086458591,7.43955930913332,6.501289670540389,6.2766434893416445,6.359573868672378,6.484635235635252,6.300785794663244,6.489204931325317,5.8971538676367405,6.53813982376767,6.295266001439646,6.647688373563329,6.0867747269123065,6.814542897259958,6.274762021241939,5.41164605185504,5.786897381366708,5.762051382780177,6.833031732786201,6.419994928147142,5.537334267018537,5.71042701737487
131,2000,VIRGINIA,51820,WAYNESBORO,2737,4084,6821,19520.0,2006-2010,2006-2010,Accomack County,1.0,394.0,84.0,32.0,44.0,127.0,1702.0,666.0,532.0,578.0,655.0,545.0,658.0,364.0,691.0,542.0,771.0,440.0,911.0,531.0,224.0,326.0,318.0,928.0,614.0,254.0,302.0,5.976350909297934,4.430816798843313,3.4657359027997265,3.784189633918261,4.844187086458591,7.43955930913332,6.501289670540389,6.2766434893416445,6.359573868672378,6.484635235635252,6.300785794663244,6.489204931325317,5.8971538676367405,6.53813982376767,6.295266001439646,6.647688373563329,6.0867747269123065,6.814542897259958,6.274762021241939,5.41164605185504,5.786897381366708,5.762051382780177,6.833031732786201,6.419994928147142,5.537334267018537,5.71042701737487
132,2000,VIRGINIA,51830,WILLIAMSBURG,1724,1777,3501,11998.0,2006-2010,2006-2010,Accomack County,1.0,394.0,84.0,32.0,44.0,127.0,1702.0,666.0,532.0,578.0,655.0,545.0,658.0,364.0,691.0,542.0,771.0,440.0,911.0,531.0,224.0,326.0,318.0,928.0,614.0,254.0,302.0,5.976350909297934,4.430816798843313,3.4657359027997265,3.784189633918261,4.844187086458591,7.43955930913332,6.501289670540389,6.2766434893416445,6.359573868672378,6.484635235635252,6.300785794663244,6.489204931325317,5.8971538676367405,6.53813982376767,6.295266001439646,6.647688373563329,6.0867747269123065,6.814542897259958,6.274762021241939,5.41164605185504,5.786897381366708,5.762051382780177,6.833031732786201,6.419994928147142,5.537334267018537,5.71042701737487
133,2000,VIRGINIA,51840,WINCHESTER,3318,4314,7632,23585.0,2006-2010,2006-2010,Accomack County,1.0,394.0,84.0,32.0,44.0,127.0,1702.0,666.0,532.0,578.0,655.0,545.0,658.0,364.0,691.0,542.0,771.0,440.0,911.0,531.0,224.0,326.0,318.0,928.0,614.0,254.0,302.0,5.976350909297934,4.430816798843313,3.4657359027997265,3.784189633918261,4.844187086458591,7.43955930913332,6.501289670540389,6.2766434893416445,6.359573868672378,6.484635235635252,6.300785794663244,6.489204931325317,5.8971538676367405,6.53813982376767,6.295266001439646,6.647688373563329,6.0867747269123065,6.814542897259958,6.274762021241939,5.41164605185504,5.786897381366708,5.762051382780177,6.833031732786201,6.419994928147142,5.537334267018537,5.71042701737487
402,2012,VIRGINIA,51001,ACCOMACK,7655,8213,15868,33454.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
403,2012,VIRGINIA,51003,ALBEMARLE,29757,23297,53054,99484.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
404,2012,VIRGINIA,51005,ALLEGHANY,3403,3595,6998,16297.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
405,2012,VIRGINIA,51007,AMELIA,2490,4331,6821,12674.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
406,2012,VIRGINIA,51009,AMHERST,5900,8876,14776,32301.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
407,2012,VIRGINIA,51011,APPOMATTOX,2453,5340,7793,14952.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
408,2012,VIRGINIA,51013,ARLINGTON,81269,34474,115743,209077.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
409,2012,VIRGINIA,51015,AUGUSTA,9451,23624,33075,73662.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
410,2012,VIRGINIA,51017,BATH,894,1274,2168,4713.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
411,2012,VIRGINIA,51019,BEDFORD,10209,26679,36888,68750.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
